symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
JNJ,2020-05-11 00:00:00+00:00,149.11,150.1,148.12,148.45,5885409,134.7788451484,135.6736949686,133.8839953281,134.1822786015,5885409,0.0,1.0
JNJ,2020-05-12 00:00:00+00:00,147.14,150.34,147.03,150.1,7034686,132.9981843949,135.8906282584,132.8987566371,135.6736949686,7034686,0.0,1.0
JNJ,2020-05-13 00:00:00+00:00,147.13,148.95,146.01,146.08,6967453,132.9891455079,134.6342229552,131.9767901557,132.0400623652,6967453,0.0,1.0
JNJ,2020-05-14 00:00:00+00:00,147.64,147.76,144.26,145.39,6869276,133.4501287486,133.5585953935,130.3949849179,131.4163791571,6869276,0.0,1.0
JNJ,2020-05-15 00:00:00+00:00,150.44,150.48,145.66,147.87,10336124,135.9810171291,136.0171726774,131.6604291081,133.6580231513,10336124,0.0,1.0
JNJ,2020-05-18 00:00:00+00:00,150.52,153.62,150.46,152.49,7388132,136.0533282257,138.8553832184,135.9990949032,137.8339889791,7388132,0.0,1.0
JNJ,2020-05-19 00:00:00+00:00,149.02,151.1,148.4,150.1,6105696,134.6974951647,136.5775836759,134.1370841662,135.6736949686,6105696,0.0,1.0
JNJ,2020-05-20 00:00:00+00:00,147.68,150.39,147.27,149.75,5710251,133.4862842969,135.9358226937,133.1156899269,135.357333921,5710251,0.0,1.0
JNJ,2020-05-21 00:00:00+00:00,146.71,148.5,145.82,148.5,6537292,132.6095122508,134.2274730369,131.8050513013,134.2274730369,6537292,0.0,1.0
JNJ,2020-05-22 00:00:00+00:00,144.37,146.29,144.06,144.57,6137464,131.4073402701,133.15494776,131.1251744774,131.5893827169,6137464,1.01,1.0
JNJ,2020-05-26 00:00:00+00:00,144.56,146.44,144.3,146.19,7071250,131.5802805946,133.2914795951,131.3436254137,133.0639265365,7071250,0.0,1.0
JNJ,2020-05-27 00:00:00+00:00,144.89,145.25,143.01,144.32,7947858,131.8806506319,132.2083270363,130.1694516314,131.3618296583,7947858,0.0,1.0
JNJ,2020-05-28 00:00:00+00:00,146.97,148.11,145.81,146.02,6189565,133.7738920793,134.8115340265,132.7180458875,132.9091904567,6189565,0.0,1.0
JNJ,2020-05-29 00:00:00+00:00,148.75,149.35,145.33,147.96,8503996,135.3940698564,135.940197197,132.281144015,134.6750021913,8503996,0.0,1.0
JNJ,2020-06-01 00:00:00+00:00,147.19,148.34,146.01,147.29,6141675,133.9741387709,135.0208828403,132.9000883344,134.0651599943,6141675,0.0,1.0
JNJ,2020-06-02 00:00:00+00:00,148.25,148.35,146.12,147.06,6073895,134.9389637393,135.0299849627,133.0002116801,133.8558111804,6073895,0.0,1.0
JNJ,2020-06-03 00:00:00+00:00,148.65,149.14,146.45,148.52,6338069,135.303048633,135.7490526278,133.3005817175,135.1847210425,6338069,0.0,1.0
JNJ,2020-06-04 00:00:00+00:00,146.73,148.37,145.58,146.8,8168982,133.5554411431,135.0481892074,132.5086970736,133.6191559995,8168982,0.0,1.0
JNJ,2020-06-05 00:00:00+00:00,147.3,149.64,146.6,147.69,9724303,134.0742621166,136.204158745,133.4371135526,134.429244888,9724303,0.0,1.0
JNJ,2020-06-08 00:00:00+00:00,146.77,147.61,145.74,145.88,7552228,133.5918496325,134.3564279093,132.6543310311,132.7817607439,7552228,0.0,1.0
JNJ,2020-06-09 00:00:00+00:00,145.96,149.33,145.65,148.25,8246292,132.8545777226,135.9219929523,132.57241193,134.9389637393,8246292,0.0,1.0
JNJ,2020-06-10 00:00:00+00:00,147.8,150.03,146.6,146.6,10097406,134.5293682338,136.5591415164,133.4371135526,133.4371135526,10097406,0.0,1.0
JNJ,2020-06-11 00:00:00+00:00,140.87,149.17,140.75,148.58,11906959,128.2215974499,135.7763589948,128.1123719818,135.2393337766,11906959,0.0,1.0
JNJ,2020-06-12 00:00:00+00:00,142.15,143.71,140.28,142.84,8685742,129.3866691099,130.8066001954,127.6845722317,130.0147155515,8685742,0.0,1.0
JNJ,2020-06-15 00:00:00+00:00,141.25,142.4,139.39,141.0,8649237,128.567478099,129.6142221684,126.8744833431,128.3399250404,8649237,0.0,1.0
JNJ,2020-06-16 00:00:00+00:00,144.46,145.42,142.77,144.09,7578979,131.4892593712,132.3630631161,129.9510006951,131.1524808445,7578979,0.0,1.0
JNJ,2020-06-17 00:00:00+00:00,144.02,145.42,143.47,144.9,5092430,131.088765988,132.3630631161,130.5881492592,131.8897527543,5092430,0.0,1.0
JNJ,2020-06-18 00:00:00+00:00,143.41,144.12,141.87,142.52,4667086,130.5335365251,131.1797872115,129.1318096842,129.7234476366,4667086,0.0,1.0
JNJ,2020-06-19 00:00:00+00:00,143.83,145.88,143.25,145.79,12206940,130.9158256635,132.7817607439,130.3879025676,132.6998416428,12206940,0.0,1.0
JNJ,2020-06-22 00:00:00+00:00,143.39,143.66,142.03,143.47,5281358,130.5153322804,130.7610895837,129.2774436417,130.5881492592,5281358,0.0,1.0
JNJ,2020-06-23 00:00:00+00:00,142.86,144.08,142.68,143.74,5920721,130.0329197962,131.1433787221,129.869081594,130.8339065624,5920721,0.0,1.0
JNJ,2020-06-24 00:00:00+00:00,139.82,142.19,138.72,141.49,8208504,127.2658746039,129.4230775992,126.2646411461,128.7859290352,8208504,0.0,1.0
JNJ,2020-06-25 00:00:00+00:00,139.67,140.57,137.54,140.57,7419386,127.1293427687,127.9485337796,125.1905907096,127.9485337796,7419386,0.0,1.0
JNJ,2020-06-26 00:00:00+00:00,137.81,139.6,137.02,139.53,12848714,125.4363480129,127.0656279123,124.7172803477,127.0019130559,12848714,0.0,1.0
JNJ,2020-06-29 00:00:00+00:00,139.04,139.7,137.98,138.74,5309797,126.5559090611,127.1566491357,125.5910840927,126.2828453908,5309797,0.0,1.0
JNJ,2020-06-30 00:00:00+00:00,140.63,141.02,137.84,139.4,7732875,128.0031465137,128.3581292851,125.4636543799,126.8835854654,7732875,0.0,1.0
JNJ,2020-07-01 00:00:00+00:00,140.38,141.39,140.06,140.69,6196949,127.7755934551,128.6949078118,127.4843255401,128.0577592477,6196949,0.0,1.0
JNJ,2020-07-02 00:00:00+00:00,140.97,141.84,140.33,141.25,5150554,128.3126186733,129.1045033172,127.7300828434,128.567478099,5150554,0.0,1.0
JNJ,2020-07-06 00:00:00+00:00,142.98,143.77,141.88,142.17,6153674,130.1421452643,130.8612129295,129.1409118066,129.4048733545,6153674,0.0,1.0
JNJ,2020-07-07 00:00:00+00:00,142.85,143.97,141.23,141.39,5620698,130.0238176739,131.0432553763,128.5492738543,128.6949078118,5620698,0.0,1.0
JNJ,2020-07-08 00:00:00+00:00,143.27,143.39,141.7,142.87,6257395,130.4061068123,130.5153322804,128.9770736044,130.0420219186,6257395,0.0,1.0
JNJ,2020-07-09 00:00:00+00:00,142.49,144.43,140.58,142.76,5737306,129.6961412695,131.4619530041,127.957635902,129.9418985728,5737306,0.0,1.0
JNJ,2020-07-10 00:00:00+00:00,142.37,142.87,141.43,142.75,4277968,129.5869158014,130.0420219186,128.7313163011,129.9327964505,4277968,0.0,1.0
JNJ,2020-07-13 00:00:00+00:00,145.21,146.64,143.28,143.61,6950220,132.1719185469,133.473522042,130.4152089346,130.715578972,6950220,0.0,1.0
JNJ,2020-07-14 00:00:00+00:00,147.92,148.39,145.26,145.32,7440397,134.6385937019,135.0663934521,132.2174291586,132.2720418927,7440397,0.0,1.0
JNJ,2020-07-15 00:00:00+00:00,148.26,150.21,148.23,149.73,8496297,134.9480658616,136.7229797185,134.9207594946,136.2860778461,8496297,0.0,1.0
JNJ,2020-07-16 00:00:00+00:00,149.25,149.34,146.68,148.68,9257372,135.8491759736,135.9310950747,133.5099305314,135.330355,9257372,0.0,1.0
JNJ,2020-07-17 00:00:00+00:00,149.35,150.58,148.69,150.0,7440369,135.940197197,137.0597582452,135.3394571224,136.5318351493,7440369,0.0,1.0
JNJ,2020-07-20 00:00:00+00:00,149.6,150.32,148.43,150.23,6189233,136.1677502556,136.8231030643,135.1028019414,136.7411839632,6189233,0.0,1.0
JNJ,2020-07-21 00:00:00+00:00,149.74,151.67,149.5,149.6,5575882,136.2951799684,138.0518895807,136.0767290322,136.1677502556,5575882,0.0,1.0
JNJ,2020-07-22 00:00:00+00:00,150.01,150.405,147.85,149.93,5910193,136.5409372717,136.9004711042,134.5748788455,136.4681202929,5910193,0.0,1.0
JNJ,2020-07-23 00:00:00+00:00,149.61,150.85,149.28,150.21,6566269,136.1768523779,137.3055155485,135.8764823406,136.7229797185,6566269,0.0,1.0
JNJ,2020-07-24 00:00:00+00:00,148.12,150.6,147.03,150.5,5405867,134.8206361488,137.0779624899,133.8285048134,136.9869412665,5405867,0.0,1.0
JNJ,2020-07-27 00:00:00+00:00,147.18,148.92,146.86,147.37,5675155,133.9650366485,135.5488059363,133.6737687335,134.1379769731,5675155,0.0,1.0
JNJ,2020-07-28 00:00:00+00:00,146.83,147.99,146.75,147.4,4842184,133.6464623665,134.7023085583,133.5736453878,134.1652833401,4842184,0.0,1.0
JNJ,2020-07-29 00:00:00+00:00,146.54,147.47,146.07,146.39,4489147,133.3825008186,134.2289981965,132.9547010684,133.2459689834,4489147,0.0,1.0
JNJ,2020-07-30 00:00:00+00:00,146.84,147.5,146.14,147.44,5922481,133.6555644889,134.2563045635,133.0184159248,134.2016918295,5922481,0.0,1.0
JNJ,2020-07-31 00:00:00+00:00,145.76,147.45,143.96,146.66,8257997,132.6725352758,134.2107939518,131.034153254,133.4917262867,8257997,0.0,1.0
JNJ,2020-08-03 00:00:00+00:00,147.35,147.79,146.15,146.39,4079755,134.1197727284,134.5202661115,133.0275180472,133.2459689834,4079755,0.0,1.0
JNJ,2020-08-04 00:00:00+00:00,147.22,147.22,145.8247,146.99,4162154,134.0014451379,134.0014451379,132.7314260073,133.792096324,4162154,0.0,1.0
JNJ,2020-08-05 00:00:00+00:00,148.4,149.31,147.8,149.1,5493196,135.0754955744,135.9037887076,134.5293682338,135.7126441384,5493196,0.0,1.0
JNJ,2020-08-06 00:00:00+00:00,147.55,149.25,146.5,148.4,4837865,134.3018151752,135.8491759736,133.3460923292,135.0754955744,4837865,0.0,1.0
JNJ,2020-08-07 00:00:00+00:00,148.6,148.65,147.15,147.51,3635071,135.2575380213,135.303048633,133.9377302815,134.2654066859,3635071,0.0,1.0
JNJ,2020-08-10 00:00:00+00:00,148.03,149.01,147.72,148.86,4096620,134.7387170477,135.6307250374,134.4565512551,135.4941932022,4096620,0.0,1.0
JNJ,2020-08-11 00:00:00+00:00,146.97,149.23,146.37,149.14,6388389,133.7738920793,135.8309717289,133.2277647387,135.7490526278,6388389,0.0,1.0
JNJ,2020-08-12 00:00:00+00:00,149.66,150.24,147.49,147.54,5258127,136.2223629897,136.7502860856,134.2472024412,134.2927130529,5258127,0.0,1.0
JNJ,2020-08-13 00:00:00+00:00,148.0,149.19,147.53,148.54,5155457,134.7114106807,135.7945632395,134.2836109305,135.2029252872,5155457,0.0,1.0
JNJ,2020-08-14 00:00:00+00:00,148.24,149.34,147.58,147.61,4240189,134.9298616169,135.9310950747,134.3291215423,134.3564279093,4240189,0.0,1.0
JNJ,2020-08-17 00:00:00+00:00,148.99,150.23,148.23,148.32,4161971,135.6125207927,136.7411839632,134.9207594946,135.0026785957,4161971,0.0,1.0
JNJ,2020-08-18 00:00:00+00:00,150.09,150.1,148.57,149.26,4322567,136.6137542504,136.6228563728,135.2302316542,135.8582780959,4322567,0.0,1.0
JNJ,2020-08-19 00:00:00+00:00,150.39,151.58,149.32,149.58,7816251,136.8868179207,137.9699704796,135.91289083,136.1495460109,7816251,0.0,1.0
JNJ,2020-08-20 00:00:00+00:00,151.42,151.58,149.5457,149.75,4874739,137.8243365221,137.9699704796,136.1183257313,136.3042820908,4874739,0.0,1.0
JNJ,2020-08-21 00:00:00+00:00,152.76,153.65,150.5901,151.78,6722759,139.0440209161,139.8541098046,137.0689513888,138.1520129264,6722759,0.0,1.0
JNJ,2020-08-24 00:00:00+00:00,152.15,152.9,150.35,152.74,5387937,139.4081058098,140.0952966041,137.7588479034,139.9486959014,5387937,1.01,1.0
JNJ,2020-08-25 00:00:00+00:00,152.06,153.07,151.535,152.78,3863477,139.3256429145,140.2510598509,138.8446093585,139.9853460771,3863477,0.0,1.0
JNJ,2020-08-26 00:00:00+00:00,152.3,152.65,150.64,151.86,8008292,139.5455439687,139.866233006,138.0245616772,139.142392036,8008292,0.0,1.0
JNJ,2020-08-27 00:00:00+00:00,152.98,153.26,151.89,152.42,5575432,140.1685969555,140.4251481854,139.1698796678,139.6554944958,5575432,0.0,1.0
JNJ,2020-08-28 00:00:00+00:00,153.64,153.7,151.9,152.74,5395684,140.7733248546,140.8283001181,139.1790422117,139.9486959014,5395684,0.0,1.0
JNJ,2020-08-31 00:00:00+00:00,153.41,154.4,152.2605,153.0,6362683,140.5625863443,141.4696781928,139.5093519202,140.1869220434,6362683,0.0,1.0
JNJ,2020-09-01 00:00:00+00:00,151.52,154.08,150.07,153.87,6309237,138.8308655426,141.1764767872,137.5022966735,140.9840633648,6309237,0.0,1.0
JNJ,2020-09-02 00:00:00+00:00,153.83,154.33,149.245,150.79,6881856,140.9474131891,141.4055403853,136.7463867998,138.1619998361,6881856,0.0,1.0
JNJ,2020-09-03 00:00:00+00:00,149.55,155.47,148.3,154.83,8672808,137.0258443895,142.4500703927,135.8805263989,141.8636675816,8672808,0.0,1.0
JNJ,2020-09-04 00:00:00+00:00,148.59,150.95,147.13,150.17,7200065,136.1462401727,138.3086005389,134.8085087598,137.5939221128,7200065,0.0,1.0
JNJ,2020-09-08 00:00:00+00:00,147.26,150.89,146.9,150.25,8756842,134.9276218308,138.2536252753,134.5977702495,137.6672224642,8756842,0.0,1.0
JNJ,2020-09-09 00:00:00+00:00,149.7,151.1,148.12,148.15,6960668,137.1632825483,138.4460386978,135.7156006083,135.7430882401,6960668,0.0,1.0
JNJ,2020-09-10 00:00:00+00:00,146.91,149.78,146.52,149.25,6191800,134.6069327934,137.2365828997,134.2495935804,136.7509680717,6191800,0.0,1.0
JNJ,2020-09-11 00:00:00+00:00,147.78,148.53,146.63,147.05,3934691,135.4040741149,136.0912649092,134.3503815635,134.7352084084,3934691,0.0,1.0
JNJ,2020-09-14 00:00:00+00:00,148.35,149.47,148.01,148.12,4375798,135.9263391185,136.9525440381,135.6148126251,135.7156006083,4375798,0.0,1.0
JNJ,2020-09-15 00:00:00+00:00,148.89,150.59,148.52,149.45,3659221,136.4211164905,137.9787489576,136.0821023653,136.9342189502,3659221,0.0,1.0
JNJ,2020-09-16 00:00:00+00:00,148.4,150.06,148.3501,149.39,4323502,135.9721518382,137.4931341296,135.926430744,136.8792436867,4323502,0.0,1.0
JNJ,2020-09-17 00:00:00+00:00,147.17,148.63,146.05,148.04,5461414,134.8451589355,136.1828903484,133.8189540159,135.6423002569,5461414,0.0,1.0
JNJ,2020-09-18 00:00:00+00:00,149.18,149.65,146.2,146.51,12174044,136.6868302643,137.1174698287,133.9563921748,134.2404310365,12174044,0.0,1.0
JNJ,2020-09-21 00:00:00+00:00,145.1,147.93,142.96,147.58,7574501,132.9485123431,135.5415122737,130.9877279433,135.2208232364,7574501,0.0,1.0
JNJ,2020-09-22 00:00:00+00:00,144.21,145.35,143.72,144.69,5295917,132.1330459338,133.1775759412,131.6840812815,132.5728480422,5295917,0.0,1.0
JNJ,2020-09-23 00:00:00+00:00,144.44,147.55,144.38,147.48,8784436,132.3437844441,135.1933356046,132.2888091806,135.1291977971,8784436,0.0,1.0
JNJ,2020-09-24 00:00:00+00:00,144.67,145.25,143.34,144.56,5614844,132.5545229544,133.085950502,131.3359046124,132.4537349712,5614844,0.0,1.0
JNJ,2020-09-25 00:00:00+00:00,145.66,146.25,143.89,144.0,5531209,133.4616148029,134.0022048944,131.8398445283,131.9406325114,5531209,0.0,1.0
JNJ,2020-09-28 00:00:00+00:00,147.11,148.29,146.42,146.73,5843189,134.7901836719,135.871363855,134.1579681411,134.4420070028,5843189,0.0,1.0
JNJ,2020-09-29 00:00:00+00:00,147.06,147.92,146.06,147.6,6771016,134.7443709523,135.5323497298,133.8281165599,135.2391483242,6771016,0.0,1.0
JNJ,2020-09-30 00:00:00+00:00,148.88,149.73,146.84,147.45,8487691,136.4119539465,137.1907701801,134.542794986,135.1017101653,8487691,0.0,1.0
JNJ,2020-10-01 00:00:00+00:00,147.32,149.65,146.46,149.31,6457808,134.9825970943,137.1174698287,134.1946183168,136.8059433353,6457808,0.0,1.0
JNJ,2020-10-02 00:00:00+00:00,146.24,148.41,145.83,146.21,5485602,133.9930423505,135.9813143821,133.6173780496,133.9655547187,5485602,0.0,1.0
JNJ,2020-10-05 00:00:00+00:00,148.23,148.38,146.42,147.0,4992758,135.8163885914,135.9538267503,134.1579681411,134.6893956887,4992758,0.0,1.0
JNJ,2020-10-06 00:00:00+00:00,146.26,148.61,145.87,148.28,5118212,134.0113674383,136.1645652606,133.6540282253,135.8622013111,5118212,0.0,1.0
JNJ,2020-10-07 00:00:00+00:00,147.88,148.23,145.81,146.49,5603123,135.4956995541,135.8163885914,133.5990529617,134.2221059486,5603123,0.0,1.0
JNJ,2020-10-08 00:00:00+00:00,148.89,149.85,148.04,148.5,4413531,136.4211164905,137.3007207072,135.6423002569,136.0637772774,4413531,0.0,1.0
JNJ,2020-10-09 00:00:00+00:00,150.97,151.48,149.445,149.65,5054116,138.3269256267,138.7942153669,136.9296376783,137.1174698287,5054116,0.0,1.0
JNJ,2020-10-12 00:00:00+00:00,151.84,153.142,151.02,151.6,7273170,139.1240669482,140.3170301671,138.3727383464,138.904165894,7273170,0.0,1.0
JNJ,2020-10-13 00:00:00+00:00,148.36,150.12,147.77,149.0,11057570,135.9355016625,137.5481093932,135.3949115709,136.5219044736,11057570,0.0,1.0
JNJ,2020-10-14 00:00:00+00:00,148.1,149.03,147.39,148.82,7707047,135.6972755204,136.5493921054,135.0467349018,136.356978683,7707047,0.0,1.0
JNJ,2020-10-15 00:00:00+00:00,147.19,147.9,146.33,147.48,5979015,134.8634840233,135.5140246419,134.0755052458,135.1291977971,5979015,0.0,1.0
JNJ,2020-10-16 00:00:00+00:00,148.1,148.76,147.01,147.6,6098404,135.6972755204,136.3020034194,134.6985582327,135.2391483242,6098404,0.0,1.0
JNJ,2020-10-19 00:00:00+00:00,144.32,148.9,144.13,148.53,7250755,132.233833917,136.4302790344,132.0597455824,136.0912649092,7250755,0.0,1.0
JNJ,2020-10-20 00:00:00+00:00,144.55,145.75,144.12,144.66,5326540,132.4445724273,133.5440776982,132.0505830385,132.5453604104,5326540,0.0,1.0
JNJ,2020-10-21 00:00:00+00:00,143.93,145.34,143.91,144.12,5221348,131.876494704,133.1684133973,131.8581696161,132.0505830385,5221348,0.0,1.0
JNJ,2020-10-22 00:00:00+00:00,145.08,145.69,143.84,144.16,5280253,132.9301872553,133.4891024346,131.7940318086,132.0872332142,5280253,0.0,1.0
JNJ,2020-10-23 00:00:00+00:00,145.24,147.47,144.35,145.88,4154372,133.0767879581,135.1200352532,132.2613215488,133.6631907692,4154372,0.0,1.0
JNJ,2020-10-26 00:00:00+00:00,143.97,144.77,142.75,144.43,6929472,131.9131448797,132.6461483936,130.7953145209,132.3346219002,6929472,0.0,1.0
JNJ,2020-10-27 00:00:00+00:00,143.15,144.29,142.92,143.74,4890064,131.1618162779,132.2063462852,130.9510777676,131.7024063694,4890064,0.0,1.0
JNJ,2020-10-28 00:00:00+00:00,138.36,141.98,138.18,141.425,8426065,126.7729577381,130.0897986387,126.6080319474,129.5812774509,8426065,0.0,1.0
JNJ,2020-10-29 00:00:00+00:00,137.19,138.7,136.05,138.0,7205409,125.7009400989,127.0844842315,124.6564100915,126.4431061568,7205409,0.0,1.0
JNJ,2020-10-30 00:00:00+00:00,137.11,137.54,133.65,136.68,7364752,125.6276397475,126.0216291363,122.4573995497,125.2336503588,7364752,0.0,1.0
JNJ,2020-11-02 00:00:00+00:00,138.69,139.01,137.49,138.98,7088029,127.0753216876,127.3685230931,125.9758164166,127.3410354614,7088029,0.0,1.0
JNJ,2020-11-03 00:00:00+00:00,138.5,140.96,137.78,140.02,6362978,126.901233353,129.1552191584,126.2415301904,128.2939400295,6362978,0.0,1.0
JNJ,2020-11-04 00:00:00+00:00,139.4,142.54,138.7,139.49,10263515,127.7258623062,130.6029010985,127.0844842315,127.8083252015,10263515,0.0,1.0
JNJ,2020-11-05 00:00:00+00:00,139.76,141.83,139.26,140.55,8016160,128.0557138875,129.9523604798,127.5975866913,128.7795548575,8016160,0.0,1.0
JNJ,2020-11-06 00:00:00+00:00,142.25,143.19,139.65,140.4,5942538,130.3371873247,131.1984664535,127.9549259043,128.6421166986,5942538,0.0,1.0
JNJ,2020-11-09 00:00:00+00:00,146.08,148.99,144.92,148.425,12351644,133.8464416477,136.5127419297,132.7835865525,135.995058198,12351644,0.0,1.0
JNJ,2020-11-10 00:00:00+00:00,148.28,148.75,146.26,147.25,7386462,135.8622013111,136.2928408755,134.0113674383,134.9184592869,7386462,0.0,1.0
JNJ,2020-11-11 00:00:00+00:00,147.8,149.2,146.86,149.17,6382407,135.4223992027,136.7051553521,134.5611200738,136.6776677203,6382407,0.0,1.0
JNJ,2020-11-12 00:00:00+00:00,148.3,148.65,146.7536,147.61,4712177,135.8805263989,136.2012154363,134.4636306064,135.2483108681,4712177,0.0,1.0
JNJ,2020-11-13 00:00:00+00:00,149.9,150.41,148.41,149.09,5896537,137.3465334268,137.813823167,135.9813143821,136.6043673689,5896537,0.0,1.0
JNJ,2020-11-16 00:00:00+00:00,150.85,151.3,149.801,150.92,6266384,138.2169750996,138.6292895762,137.255824242,138.2811129071,6266384,0.0,1.0
JNJ,2020-11-17 00:00:00+00:00,149.35,150.63,149.12,150.0,7297736,136.842593511,138.0153991333,136.6318550007,137.4381588661,7297736,0.0,1.0
JNJ,2020-11-18 00:00:00+00:00,147.37,149.76,147.37,148.87,6661008,135.0284098139,137.2182578119,135.0284098139,136.4027914026,6661008,0.0,1.0
JNJ,2020-11-19 00:00:00+00:00,147.14,147.46,145.5869,147.3,7987716,134.8176713037,135.1108727093,133.3946366068,134.9642720065,7987716,0.0,1.0
JNJ,2020-11-20 00:00:00+00:00,146.36,147.94,146.13,147.05,6356142,134.1029928776,135.5506748176,133.8922543673,134.7352084084,6356142,0.0,1.0
JNJ,2020-11-23 00:00:00+00:00,143.87,146.01,143.04,146.01,7318255,132.7469363768,134.7214859274,131.9811064109,134.7214859274,7318255,1.01,1.0
JNJ,2020-11-24 00:00:00+00:00,143.87,144.765,143.61,144.0,11025765,132.7469363768,133.5727409785,132.5070378332,132.8668856485,11025765,0.0,1.0
JNJ,2020-11-25 00:00:00+00:00,143.68,144.17,142.86,144.06,7594618,132.5716259027,133.0237423885,131.8150228038,132.9222468509,7594618,0.0,1.0
JNJ,2020-11-27 00:00:00+00:00,144.0,144.6583,143.22,144.5,3059001,132.8668856485,133.474290307,132.1471900179,133.3282290015,3059001,0.0,1.0
JNJ,2020-11-30 00:00:00+00:00,144.68,144.86,143.06,144.23,15663242,133.4943126085,133.6603962156,131.999560145,133.0791035909,15663242,0.0,1.0
JNJ,2020-12-01 00:00:00+00:00,147.45,149.13,145.86,146.29,9695743,136.0501547839,137.6002684498,134.5830829215,134.979838205,9695743,0.0,1.0
JNJ,2020-12-02 00:00:00+00:00,148.14,149.71,147.7,147.85,7745516,136.6868086109,138.1354267392,136.2808264603,136.4192294662,7745516,0.0,1.0
JNJ,2020-12-03 00:00:00+00:00,149.0,149.58,147.69,148.04,7310486,137.480319178,138.0154774674,136.2715995933,136.5945399403,7310486,0.0,1.0
JNJ,2020-12-04 00:00:00+00:00,150.27,150.31,149.27,149.79,6747083,138.6521312945,138.6890387627,137.7294445886,138.2092416757,6747083,0.0,1.0
JNJ,2020-12-07 00:00:00+00:00,148.97,149.91,148.51,149.35,6634743,137.4526385768,138.3199640804,137.0282026921,137.8032595251,6634743,0.0,1.0
JNJ,2020-12-08 00:00:00+00:00,151.55,152.14,149.55,150.0,8339847,139.833170278,140.3775554345,137.9877968662,138.4030058839,8339847,0.0,1.0
JNJ,2020-12-09 00:00:00+00:00,153.1,153.5,151.755,152.83,8440069,141.2633346722,141.6324093545,140.0223210527,141.0142092616,8440069,0.0,1.0
JNJ,2020-12-10 00:00:00+00:00,152.25,152.98,151.68,152.82,7392928,140.4790509722,141.1526122675,139.9531195498,141.0049823945,7392928,0.0,1.0
JNJ,2020-12-11 00:00:00+00:00,152.95,153.41,151.23,151.53,5973255,141.1249316663,141.549367551,139.5379105321,139.8147165439,5973255,0.0,1.0
JNJ,2020-12-14 00:00:00+00:00,149.07,153.48,148.99,153.25,8547296,137.5449072474,141.6139556204,137.4710923109,141.401737678,8547296,0.0,1.0
JNJ,2020-12-15 00:00:00+00:00,150.57,150.75,149.53,150.0,7614746,138.9289373063,139.0950209133,137.9693431321,138.4030058839,7614746,0.0,1.0
JNJ,2020-12-16 00:00:00+00:00,149.67,150.92,149.55,150.2,8486069,138.0985192709,139.2518776533,137.9877968662,138.5875432251,8486069,0.0,1.0
JNJ,2020-12-17 00:00:00+00:00,153.62,153.885,149.955,150.09,9920312,141.7431317592,141.9876437363,138.3614849821,138.4860476874,9920312,0.0,1.0
JNJ,2020-12-18 00:00:00+00:00,154.51,155.1,151.67,153.65,17137229,142.5643229275,143.1087080839,139.9438926827,141.7708123604,17137229,0.0,1.0
JNJ,2020-12-21 00:00:00+00:00,153.02,153.41,150.05,152.01,7893359,141.1895197357,141.549367551,138.4491402192,140.2576061627,7893359,0.0,1.0
JNJ,2020-12-22 00:00:00+00:00,152.72,153.9,151.86,152.4,4703185,140.9127137239,142.0014840369,140.1192031569,140.617453978,4703185,0.0,1.0
JNJ,2020-12-23 00:00:00+00:00,151.94,153.603,151.9,152.8,4607275,140.1930180933,141.7274460852,140.1561106251,140.9865286604,4607275,0.0,1.0
JNJ,2020-12-24 00:00:00+00:00,152.47,153.04,151.82,151.85,2114901,140.6820420474,141.2079734698,140.0822956886,140.1099762898,2114901,0.0,1.0
JNJ,2020-12-28 00:00:00+00:00,153.19,153.87,152.3,153.32,3819420,141.3463764757,141.9738034357,140.5251853074,141.4663257475,3819420,0.0,1.0
JNJ,2020-12-29 00:00:00+00:00,154.14,154.93,153.8,154.11,5211972,142.2229288463,142.9518513439,141.9092153663,142.1952482451,5211972,0.0,1.0
JNJ,2020-12-30 00:00:00+00:00,156.05,156.38,154.6,154.74,5412775,143.9852604545,144.2897470675,142.647364731,142.7765408698,5412775,0.0,1.0
JNJ,2020-12-31 00:00:00+00:00,157.38,157.66,155.1098,156.53,5099880,145.2124337734,145.470786051,143.1177504137,144.4281500734,5099880,0.0,1.0
JNJ,2021-01-04 00:00:00+00:00,156.5,157.38,154.13,157.24,11765865,144.4004694722,145.2124337734,142.2137019792,145.0832576346,11765865,0.0,1.0
JNJ,2021-01-05 00:00:00+00:00,158.34,158.76,155.07,156.25,9602290,146.098213011,146.4857414275,143.0810274828,144.1697977957,9602290,0.0,1.0
JNJ,2021-01-06 00:00:00+00:00,159.83,160.23,156.72,157.24,8230086,147.4730162028,147.8420908852,144.6034605475,145.0832576346,8230086,0.0,1.0
JNJ,2021-01-07 00:00:00+00:00,160.37,161.03,158.35,159.0,7747161,147.971267024,148.5802402499,146.1074398781,146.7071862369,7747161,0.0,1.0
JNJ,2021-01-08 00:00:00+00:00,160.04,161.1,159.88,160.51,8228938,147.6667804111,148.6448283193,147.5191505381,148.1004431628,8228938,0.0,1.0
JNJ,2021-01-11 00:00:00+00:00,159.37,161.32,158.77,160.56,7068176,147.0485803181,148.8478193946,146.4949682946,148.1465774981,7068176,0.0,1.0
